name,year,total_population,household_population,group_quarters,housing_units,households,geography
Paine Field / Boeing Everett,2012,445.1968712312892,417.53065428827136,27.666216943017822,169.74761527044754,155.01764425354295,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2013,446.207259380658,418.5410424376402,27.666216943017822,169.95457122687606,155.30562263881743,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2014,448.59589853769154,420.92968159467375,27.666216943017822,170.42145753400982,155.56036609181206,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2015,630.1116762205569,602.4011023455961,27.710573874960815,246.86518035667729,227.50722572478094,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2016,659.77978737194735,632.0785700360273,27.70121733592005,247.2059592443061,228.43963996320593,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2017,667.5590307481247,639.840832904136,27.718197843988648,247.8062136043455,228.65499312458925,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2018,735.2390003934369,711.6120705648597,23.626929828577246,276.9638703424376,255.51369535996275,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2019,743.892175463885,720.271023891442,23.621151572442955,277.82262132591217,255.60522398554093,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2020,1246.6840063101083,1242.418471181314,4.265535128794388,374.5541599936884,352.2254012001718,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2021,1247.6929811636776,1243.4276011341435,4.265380029533965,375.7007549912109,352.67298150032957,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2022,1689.9513882451422,1685.6858531163477,4.265535128794388,574.4198489302954,540.7873913561456,Manufacturing & Industrial Center
Port of Tacoma,2010,1291.4242424242425,25.424242424242436,1266,18.24242424242425,18.24242424242425,Manufacturing & Industrial Center
Port of Tacoma,2011,1291.2388063488584,25.43081770521222,1265.8079886436462,18.24242424242425,18.235545382355202,Manufacturing & Industrial Center
Port of Tacoma,2012,1291.452453736103,25.45245373610293,1266,18.24242424242425,18.235545382355202,Manufacturing & Industrial Center
Port of Tacoma,2013,1291.1024031422355,25.475393750450824,1265.6270093917847,18.237242015925325,18.231363321795612,Manufacturing & Industrial Center
Port of Tacoma,2014,1291.2647815978887,25.464727524555105,1265.8000540733337,18.237242015925325,18.220696797876645,Manufacturing & Industrial Center
Port of Tacoma,2015,1316.9307052113793,23.50466658852317,1293.4260386228561,17.02324208888141,16.22369681885748,Manufacturing & Industrial Center
Port of Tacoma,2016,1317.565194660967,23.50815218145198,1294.057042479515,17.02324208888141,16.22369681885748,Manufacturing & Industrial Center
Port of Tacoma,2017,1317.4702136841688,21.831242474642664,1295.638971209526,16.61124214800921,15.399696817903813,Manufacturing & Industrial Center
Port of Tacoma,2018,1302.8842510581017,22.437218248844143,1280.4470328092575,17.026375293731686,15.822905898094174,Manufacturing & Industrial Center
Port of Tacoma,2019,1321.10602414608,22.514968395233154,1298.5910557508469,17.00512516498565,15.793405652046188,Manufacturing & Industrial Center
Port of Tacoma,2020,1055.9365285573597,61.936528557359644,994,20.564814814814824,15.160074141014512,Manufacturing & Industrial Center
Port of Tacoma,2021,1051.9103425326584,61.91034253265846,990,20.56381476808478,15.150370548996658,Manufacturing & Industrial Center
Port of Tacoma,2022,1050.8442956453396,61.84429564533963,989,20.56381476808478,15.114463013079453,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2010,119,119,0,61,55,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2011,118.36600041389465,118.36600041389465,0,60.55100071430206,54.350000500679016,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2012,117.73800158500671,117.73800158500671,0,60.55000126361847,54.281999707221985,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2013,118.84999752044678,118.84999752044678,0,60.82499957084656,54.52000057697296,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2014,118.32199931144714,118.32199931144714,0,60.68399941921234,54.209999799728394,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2015,119.24100184440613,119.24100184440613,0,60.68399941921234,54.370999574661255,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2016,120.14800143241882,120.14800143241882,0,60.68199861049652,54.45000100135803,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2017,120.65399956703186,120.65399956703186,0,60.66900026798248,54.37199890613556,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2018,120.67899918556213,120.67899918556213,0,60.66900026798248,54.42599880695343,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2019,121.74999809265137,121.74999809265137,0,60.66900026798248,54.53199875354767,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2020,123.08163634213535,123.08163634213535,0,59.1818181818182,49.17872726917269,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2021,120.56827549500899,120.56827549500899,0,58.569363274357556,48.03745627267795,Manufacturing & Industrial Center
Puget Sound Industrial Center- Bremerton,2022,120.48409282077442,120.48409282077442,0,58.569363274357556,48.07718298516488,Manufacturing & Industrial Center
Sumner Pacific,2010,197.46433325122152,195.1174406604747,2.346892590746808,82.63497513838071,74.26242611877286,Manufacturing & Industrial Center
Sumner Pacific,2011,178.93316875185104,176.58627616110422,2.346892590746808,79.00297259963001,66.87896080991881,Manufacturing & Industrial Center
Sumner Pacific,2012,176.78618643359022,174.43929384284343,2.346892590746808,78.00951809995183,66.10333001623682,Manufacturing & Industrial Center
Sumner Pacific,2013,176.79599001861325,174.44909742786643,2.346892590746808,77.93413034211585,65.5246152603634,Manufacturing & Industrial Center
Sumner Pacific,2014,173.35313294228587,171.00624035153908,2.346892590746808,76.7882172430207,63.48523970512435,Manufacturing & Industrial Center
Sumner Pacific,2015,158.50529731157843,156.1584047208316,2.346892590746808,72.83257979500394,57.985158627274124,Manufacturing & Industrial Center
Sumner Pacific,2016,148.83761995910103,146.49072736835424,2.346892590746808,66.89181652451025,53.021292734629256,Manufacturing & Industrial Center
Sumner Pacific,2017,149.85151340674392,147.50462081599713,2.346892590746808,66.89181652451025,53.32009220171605,Manufacturing & Industrial Center
Sumner Pacific,2018,132.90177489512445,130.81083401507922,2.0909408800452187,62.453043613313845,46.91158807587624,Manufacturing & Industrial Center
Sumner Pacific,2019,123.917643018453,121.82670213840778,2.0909408800452187,58.54956891547039,43.29534390270061,Manufacturing & Industrial Center
Sumner Pacific,2020,129.49247524405638,129.49247524405638,0,50.276744186046486,48.2514582438326,Manufacturing & Industrial Center
Sumner Pacific,2021,110.30597735817648,110.30597735817648,0,47.35911686198657,42.20872206644359,Manufacturing & Industrial Center
Sumner Pacific,2022,108.40022319923604,108.40022319923604,0,46.97625801119693,41.46799128206068,Manufacturing & Industrial Center
Auburn,2010,1366,1293,73,725,643,Regional Growth Center
Auburn,2011,1367.4339920282364,1294.4339920282364,73,725.624999165535,642.9599964618683,Regional Growth Center
Auburn,2012,1375.66599547863,1302.66599547863,73,727.0139915943146,644.7990061044693,Regional Growth Center
Auburn,2013,1388.1720049381256,1315.1720049381256,73,729.7870078086853,649.5000009536743,Regional Growth Center
Auburn,2014,1406.3230048418045,1333.3230048418045,73,734.1110055446625,655.226998090744,Regional Growth Center
Auburn,2015,1409.3029925823212,1336.3029925823212,73,734.2660002708435,656.6269969940186,Regional Growth Center
Auburn,2016,1433.463009238243,1360.463009238243,73,734.349005818367,664.4659972190857,Regional Growth Center
Auburn,2017,1451.308006644249,1378.308006644249,73,736.0940026044846,661.4769974946976,Regional Growth Center
Auburn,2018,1435.0190045386553,1362.0190045386553,73,730.8239983916283,649.7890051752329,Regional Growth Center
Auburn,2019,1435.223986133933,1362.223986133933,73,734.726000726223,648.7870036140084,Regional Growth Center
Auburn,2020,1917.4099876880646,1789.4099876880646,128,824,757.2089986205101,Regional Growth Center
Auburn,2021,1917.4899983406067,1789.4899983406067,128,823.4849936962128,754.6330041885376,Regional Growth Center
Auburn,2022,2528.3020021915436,2400.3020021915436,128,1093.7620089054108,1014.6520017385483,Regional Growth Center
Bellevue,2010,7118.906906590585,7057.906906590585,60.99999999999999,7017.416800833371,4562.2534740277215,Regional Growth Center
Bellevue,2011,8075.816030463904,8027.816030463904,48,7439.7318240171935,5186.337638947234,Regional Growth Center
Bellevue,2012,8693.811058079316,8633.811058079316,60,7471.524772738599,5568.596684020366,Regional Growth Center
Bellevue,2013,9057.509949677564,8996.509949677564,60.99999999999999,7470.837715716839,5806.3875532763395,Regional Growth Center
Bellevue,2014,9416.167899483422,9359.167899483422,57,7503.086685748577,5959.09426825537,Regional Growth Center
Bellevue,2015,9920.49084649616,9876.49084649616,44,7770.0837454010525,6195.025912907978,Regional Growth Center
Bellevue,2016,10689.747148215693,10661.747148215693,28,8006.823552049363,6517.4336713269595,Regional Growth Center
Bellevue,2017,11420.72092120975,11403.72092120975,17,8390.228017290592,6799.263233580746,Regional Growth Center
Bellevue,2018,12394.799773786126,12376.799773786126,18,8864.543989731099,7238.427773123332,Regional Growth Center
Bellevue,2019,12953.301695025371,12936.301695025371,17,9050.583753464425,7401.184449376448,Regional Growth Center
Bellevue,2020,15282.52975687301,15171.52975687301,111,10453.467032567229,9249.933199195653,Regional Growth Center
Bellevue,2021,15511.59222843913,15378.59222843913,133,10572.822830347388,9350.322649066336,Regional Growth Center
Bellevue,2022,15645.139060784832,15519.139060784832,126,10651.619578267593,9401.633694105454,Regional Growth Center
Bothell Canyon Park,2010,295.1340846592941,287.1818181818182,7.952266477475946,154.45454545454547,145.45454545454547,Regional Growth Center
Bothell Canyon Park,2011,296.6387348619586,288.6864683844826,7.952266477475946,155.39890774813566,145.86582285707647,Regional Growth Center
Bothell Canyon Park,2012,297.8766307408371,289.92436426336116,7.952266477475946,155.5223644321615,146.34490689364347,Regional Growth Center
Bothell Canyon Park,2013,306.20017905779264,298.2479125803167,7.952266477475946,157.95900120518425,149.20554661750793,Regional Growth Center
Bothell Canyon Park,2014,311.12571243916807,303.1734459616921,7.952266477475946,159.76863904432818,150.75627047365361,Regional Growth Center
Bothell Canyon Park,2015,325.6570070884656,317.7047406109897,7.952266477475946,163.84418439865112,155.99337097731504,Regional Growth Center
Bothell Canyon Park,2016,327.1606357325419,319.2083692550659,7.952266477475946,163.3582746549086,156.08253990520132,Regional Growth Center
Bothell Canyon Park,2017,328.9837334167085,321.0314669392326,7.952266477475946,163.830634561452,157.25445368073204,Regional Growth Center
Bothell Canyon Park,2018,334.19621191780647,324.8326174531664,9.36359446464004,164.8360906896137,158.25607698304313,Regional Growth Center
Bothell Canyon Park,2019,335.72861659601494,326.36502213137493,9.36359446464004,165.46749884741646,158.81268613111405,Regional Growth Center
Bothell Canyon Park,2020,475.85936270643606,469.05241559287595,6.806947113560094,180.92347852028638,175.09356583246787,Regional Growth Center
Bothell Canyon Park,2021,475.3802083464156,468.5732612328555,6.806947113560094,180.98898742395966,175.0239663685812,Regional Growth Center
Bothell Canyon Park,2022,476.2002870729801,469.39333995941996,6.806947113560094,181.6635998303253,175.18925581098952,Regional Growth Center
Bremerton,2010,5438.072556571979,2047.0725565719788,3391,1289.4026480500722,1037.623984914139,Regional Growth Center
Bremerton,2011,6408.796622434333,2041.7965246827155,4367.000097751617,1286.3842771275342,1056.2829850738417,Regional Growth Center
Bremerton,2012,7018.679537095881,2038.6795370958803,4980,1286.3842771275342,1046.8106845343998,Regional Growth Center
Bremerton,2013,5228.47862583117,2015.4785361857837,3213.0000896453857,1286.3842771275342,1044.9005324317748,Regional Growth Center
Bremerton,2014,5729.548841319042,1995.5489447927057,3733.9998965263367,1285.8817977536135,1037.9369568935904,Regional Growth Center
Bremerton,2015,6416.220836485376,2049.2207387337585,4367.000097751617,1276.9912403982626,1044.0226518127001,Regional Growth Center
Bremerton,2016,6584.711377633916,2207.711496843205,4376.99988079071,1357.1612309378133,1127.543897707764,Regional Growth Center
Bremerton,2017,6726.579311386913,2200.579311386913,4526,1355.7541196639418,1115.8119762280355,Regional Growth Center
Bremerton,2018,6926.205812872966,2375.5571673522263,4550.64864552074,1441.868347845943,1200.6910393112698,Regional Growth Center
Bremerton,2019,7060.354652633165,2471.767968526906,4588.586684106259,1462.961115767826,1235.4012134655218,Regional Growth Center
Bremerton,2020,6213.885536086998,2492.885536086999,3721,1461.1105645617658,1286.2589972807934,Regional Growth Center
Bremerton,2021,6062.738288576873,2641.738311465057,3420.9999771118164,1547.0981582842394,1360.7136301884136,Regional Growth Center
Bremerton,2022,6957.5936362897555,3017.5945880567238,3939.9990482330322,1730.752966382106,1533.5025497018153,Regional Growth Center
Burien,2010,2871.8056069457252,2868.072782996118,3.732823949607633,1709.246293594883,1478.447570704555,Regional Growth Center
Burien,2011,2838.2392248671704,2834.506400917563,3.732823949607633,1709.246293594883,1467.3893143872617,Regional Growth Center
Burien,2012,2830.5433521866325,2826.8105282370248,3.732823949607633,1709.246293594883,1478.7787973116876,Regional Growth Center
Burien,2013,2843.342886530318,2839.6100625807107,3.732823949607633,1709.246293594883,1484.605344140872,Regional Growth Center
Burien,2014,2846.5344660800806,2842.801642130473,3.732823949607633,1709.246293594883,1485.857926855892,Regional Growth Center
Burien,2015,2862.8824634571815,2859.149639507574,3.732823949607633,1712.054294159458,1492.1985315227828,Regional Growth Center
