parcel_id	land_use_type_id	description	name	x_coord_sp	y_coord_sp
453713	30	Mixed Use	Bellevue	1302400	225844
453714	3	Commercial	Bellevue	1302350	225661
453715	3	Commercial	Bellevue	1302390	225660
453716	3	Commercial	Bellevue	1302430	225666
453717	3	Commercial	Bellevue	1302470	225665
453718	3	Commercial	Bellevue	1302490	225664
453719	3	Commercial	Bellevue	1302550	225663
453720	3	Commercial	Bellevue	1302530	225761
453721	14	Multi-Family Residential	Bellevue	1302540	225926
453775	3	Commercial	Burien	1265940	175869
453776	3	Commercial	Burien	1265940	175829
453777	3	Commercial	Burien	1265940	175769
453778	3	Commercial	Burien	1265940	175689
453779	26	Vacant Developable	Burien	1265940	175630
453780	3	Commercial	Burien	1265950	175570
453781	20	Parking	Burien	1265950	175500
453782	18	Office	Burien	1265950	175420
453783	20	Parking	Burien	1265950	175332
453784	14	Multi-Family Residential	Burien	1265780	175332
453785	24	Single Family Residential	Burien	1265780	175401
453786	24	Single Family Residential	Burien	1265780	175461
453787	24	Single Family Residential	Burien	1265780	175511
453788	24	Single Family Residential	Burien	1265780	175551
453789	14	Multi-Family Residential	Burien	1265780	175598
453790	14	Multi-Family Residential	Burien	1265790	175652
453791	24	Single Family Residential	Burien	1265790	175704
453792	14	Multi-Family Residential	Burien	1265790	175810
454476	14	Multi-Family Residential	Redmond Downtown	1321710	250599
454880	26	Vacant Developable	Kirkland Totem Lake	1308120	263869
454881	18	Office	Kirkland Totem Lake	1308280	263846
454882	18	Office	Kirkland Totem Lake	1308550	263817
454883	18	Office	Kirkland Totem Lake	1308450	263877
454884	18	Office	Kirkland Totem Lake	1308460	264186
454885	18	Office	Kirkland Totem Lake	1308160	264136
454886	18	Office	Kirkland Totem Lake	1308580	263550
454887	18	Office	Kirkland Totem Lake	1308520	263354
454888	26	Vacant Developable	Kirkland Totem Lake	1308430	263515
454889	18	Office	Kirkland Totem Lake	1309230	262596
454890	3	Commercial	Kirkland Totem Lake	1309410	262516
454891	18	Office	Kirkland Totem Lake	1309170	262114
454892	3	Commercial	Kirkland Totem Lake	1309230	262335
454893	9	Hospital, Convalescent Center	Kirkland Totem Lake	1309050	263510
454894	26	Vacant Developable	Kirkland Totem Lake	1309750	263368
454895	8	Group Quarters	Kirkland Totem Lake	1309570	263132
454896	8	Group Quarters	Kirkland Totem Lake	1309870	263164
455796	3	Commercial	Seattle Uptown	1264890	231696
456188	15	Condo Residential	Seattle Uptown	1263400	231789
456420	15	Condo Residential	Seattle Uptown	1262670	232054
456421	30	Mixed Use	Seattle Uptown	1263980	231701
456426	15	Condo Residential	Seattle Uptown	1265470	229621
457122	18	Office	Seattle Downtown	1271450	229029
457123	14	Multi-Family Residential	Seattle Downtown	1271430	229096
457124	20	Parking	Seattle Downtown	1271340	229123
458718	3	Commercial	Seattle Downtown	1275010	221299
458719	18	Office	Seattle Downtown	1275470	221157
458721	20	Parking	Seattle Downtown	1275240	220949
458722	20	Parking	Seattle Downtown	1275280	220948
459212	18	Office	Seattle Downtown	1270170	225610
460213	30	Mixed Use	Kent	1293150	143289
460214	18	Office	Kent	1292810	143040
460215	3	Commercial	Kent	1293070	142986
460216	7	Government	Kent	1293390	143102
460218	26	Vacant Developable	Bellevue	1304580	229214
460219	7	Government	Bellevue	1304780	229159
460865	22	Right-of-Way	Kent	1291720	142615
460866	22	Right-of-Way	Kent	1291650	142619
460867	18	Office	Kent	1291910	142794
460868	18	Office	Kent	1291860	142654
460869	26	Vacant Developable	Kent	1291960	142655
460870	24	Single Family Residential	Kent	1291910	142655
460871	14	Multi-Family Residential	Kent	1291880	142419
460872	14	Multi-Family Residential	Kent	1291880	142510
460873	26	Vacant Developable	Kent	1291950	142450
461098	15	Condo Residential	Seattle University Community	1278140	247004
461099	15	Condo Residential	Seattle University Community	1278720	246651
461171	14	Multi-Family Residential	Seattle University Community	1278770	247199
461172	14	Multi-Family Residential	Seattle University Community	1278490	247163
461173	14	Multi-Family Residential	Seattle University Community	1278650	247190
461174	14	Multi-Family Residential	Seattle University Community	1278710	247195
461175	14	Multi-Family Residential	Seattle University Community	1278590	247179
461362	14	Multi-Family Residential	Seattle University Community	1277870	246483
461363	24	Single Family Residential	Seattle University Community	1277860	246407
461364	14	Multi-Family Residential	Seattle University Community	1277850	246332
461365	14	Multi-Family Residential	Seattle University Community	1277850	246258
461366	14	Multi-Family Residential	Seattle University Community	1277850	246208
461367	24	Single Family Residential	Seattle University Community	1277850	246153
461368	24	Single Family Residential	Seattle University Community	1277850	246078
461369	14	Multi-Family Residential	Seattle University Community	1278520	247006
461370	3	Commercial	Seattle University Community	1278750	246238
461371	3	Commercial	Seattle University Community	1278750	246069
461372	18	Office	Seattle University Community	1278590	246062
461373	14	Multi-Family Residential	Seattle University Community	1278640	246489
461374	26	Vacant Developable	Seattle University Community	1278620	246582
461375	17	No Land Use Code	Seattle University Community	1278630	246566
461376	17	No Land Use Code	Seattle University Community	1278630	246553
461377	17	No Land Use Code	Seattle University Community	1278640	246540
461378	17	No Land Use Code	Seattle University Community	1278640	246526
461379	8	Group Quarters	Seattle University Community	1278750	246833
461388	8	Group Quarters	Seattle University Community	1277850	247048
461389	14	Multi-Family Residential	Seattle University Community	1277900	247046
461390	24	Single Family Residential	Seattle University Community	1277880	246977
461391	26	Vacant Developable	Seattle University Community	1277880	246956
461392	24	Single Family Residential	Seattle University Community	1277880	246937
461393	14	Multi-Family Residential	Seattle University Community	1277880	246885
461394	14	Multi-Family Residential	Seattle University Community	1277880	246823
461395	14	Multi-Family Residential	Seattle University Community	1277870	246769
461396	24	Single Family Residential	Seattle University Community	1277880	246719
461397	17	No Land Use Code	Seattle University Community	1278040	246667
461398	26	Vacant Developable	Seattle University Community	1278040	246616
461399	8	Group Quarters	Seattle University Community	1278040	246739
461400	14	Multi-Family Residential	Seattle University Community	1278040	246814
461401	14	Multi-Family Residential	Seattle University Community	1278050	246865
461402	14	Multi-Family Residential	Seattle University Community	1278050	246940
461403	14	Multi-Family Residential	Seattle University Community	1278060	247015
461404	24	Single Family Residential	Seattle University Community	1278160	246901
461405	8	Group Quarters	Seattle University Community	1278110	246900
461406	8	Group Quarters	Seattle University Community	1278140	246926
461407	14	Multi-Family Residential	Seattle University Community	1278140	246862
461408	14	Multi-Family Residential	Seattle University Community	1278140	246802
461409	14	Multi-Family Residential	Seattle University Community	1278130	246735
461410	24	Single Family Residential	Seattle University Community	1278130	246683
461411	24	Single Family Residential	Seattle University Community	1278130	246650
461412	26	Vacant Developable	Seattle University Community	1278130	246609
461413	14	Multi-Family Residential	Seattle University Community	1278020	246131
461414	14	Multi-Family Residential	Seattle University Community	1278020	246253
461415	14	Multi-Family Residential	Seattle University Community	1278020	246303
461416	14	Multi-Family Residential	Seattle University Community	1278020	246355
461417	14	Multi-Family Residential	Seattle University Community	1278030	246405
461418	14	Multi-Family Residential	Seattle University Community	1278030	246452
461419	14	Multi-Family Residential	Seattle University Community	1278040	246501
461420	14	Multi-Family Residential	Seattle University Community	1278130	246499
461421	24	Single Family Residential	Seattle University Community	1278120	246449
461422	14	Multi-Family Residential	Seattle University Community	1278120	246399
461423	14	Multi-Family Residential	Seattle University Community	1278120	246349
461424	14	Multi-Family Residential	Seattle University Community	1278120	246299
461425	26	Vacant Developable	Seattle University Community	1278120	246249
461426	24	Single Family Residential	Seattle University Community	1278120	246199
461427	14	Multi-Family Residential	Seattle University Community	1278110	246100
461428	18	Office	Seattle University Community	1278330	246179
461429	24	Single Family Residential	Seattle University Community	1278250	246036
461430	24	Single Family Residential	Seattle University Community	1278250	246095
461431	24	Single Family Residential	Seattle University Community	1278250	246145
461432	24	Single Family Residential	Seattle University Community	1278250	246195
461433	14	Multi-Family Residential	Seattle University Community	1278250	246245
461434	14	Multi-Family Residential	Seattle University Community	1278280	246374
461435	26	Vacant Developable	Seattle University Community	1278360	246374
461436	14	Multi-Family Residential	Seattle University Community	1278310	246449
461437	24	Single Family Residential	Seattle University Community	1278320	246541
461438	14	Multi-Family Residential	Seattle University Community	1278300	246498
461439	24	Single Family Residential	Seattle University Community	1278260	246552
461440	24	Single Family Residential	Seattle University Community	1278360	246549
461441	24	Single Family Residential	Seattle University Community	1278260	246602
461442	24	Single Family Residential	Seattle University Community	1278320	246629
461443	24	Single Family Residential	Seattle University Community	1278360	246619
461444	14	Multi-Family Residential	Seattle University Community	1278310	246715
461445	14	Multi-Family Residential	Seattle University Community	1278480	246745
461446	14	Multi-Family Residential	Seattle University Community	1278480	246695
461447	14	Multi-Family Residential	Seattle University Community	1278480	246645
461448	14	Multi-Family Residential	Seattle University Community	1278480	246595
461449	14	Multi-Family Residential	Seattle University Community	1278470	246545
461450	14	Multi-Family Residential	Seattle University Community	1278470	246446
461451	14	Multi-Family Residential	Seattle University Community	1278440	246349
461452	24	Single Family Residential	Seattle University Community	1278280	246859
461453	24	Single Family Residential	Seattle University Community	1278330	246883
461454	14	Multi-Family Residential	Seattle University Community	1278280	246909
461455	14	Multi-Family Residential	Seattle University Community	1278280	247038
461456	14	Multi-Family Residential	Seattle University Community	1278280	246963
461457	14	Multi-Family Residential	Seattle University Community	1278390	246957
461458	14	Multi-Family Residential	Seattle University Community	1278340	247006
461459	14	Multi-Family Residential	Seattle University Community	1278400	246904
461460	14	Multi-Family Residential	Seattle University Community	1278420	246854
461461	3	Commercial	Seattle University Community	1278840	247206
461462	3	Commercial	Seattle University Community	1279000	247234
462339	14	Multi-Family Residential	Redmond Downtown	1322920	248081
462340	18	Office	Redmond Downtown	1322730	248219
462341	20	Parking	Redmond Downtown	1322710	248163
462342	3	Commercial	Redmond Downtown	1322560	248283
462343	3	Commercial	Redmond Downtown	1322540	248227
462344	3	Commercial	Redmond Downtown	1322650	248443
462345	3	Commercial	Redmond Downtown	1322640	248397
462346	3	Commercial	Redmond Downtown	1322630	248367
462347	3	Commercial	Redmond Downtown	1322830	248366
462348	28	Warehousing	Redmond Downtown	1322810	248310
462349	3	Commercial	Redmond Downtown	1322760	248348
462350	3	Commercial	Redmond Downtown	1322780	248404
462351	3	Commercial	Redmond Downtown	1322830	248471
462352	3	Commercial	Redmond Downtown	1323010	248237
462353	3	Commercial	Redmond Downtown	1322960	248296
462354	18	Office	Redmond Downtown	1322990	248405
462355	3	Commercial	Redmond Downtown	1322910	248615
462356	3	Commercial	Redmond Downtown	1322940	248678
462357	26	Vacant Developable	Redmond Downtown	1322970	248762
462358	3	Commercial	Redmond Downtown	1322950	248713
462359	14	Multi-Family Residential	Redmond Downtown	1320750	250076
462360	18	Office	Redmond Downtown	1320740	249622
462361	26	Vacant Developable	Redmond Downtown	1320680	249063
462362	3	Commercial	Redmond Downtown	1320950	248871
462363	3	Commercial	Redmond Downtown	1320820	249020
462364	3	Commercial	Redmond Downtown	1320820	249157
462365	3	Commercial	Redmond Downtown	1321100	248855
462366	3	Commercial	Redmond Downtown	1321300	249096
462367	3	Commercial	Redmond Downtown	1321430	249404
462368	20	Parking	Redmond Downtown	1321110	249418
462369	14	Multi-Family Residential	Redmond Downtown	1321270	249755
462370	18	Office	Redmond Downtown	1321050	250067
462371	18	Office	Redmond Downtown	1321220	250062
462372	18	Office	Redmond Downtown	1321370	250057
462373	18	Office	Redmond Downtown	1321520	250052
462374	18	Office	Redmond Downtown	1321760	250095
462375	18	Office	Redmond Downtown	1321760	249995
462376	3	Commercial	Redmond Downtown	1321750	249895
462377	26	Vacant Developable	Redmond Downtown	1321730	249707
462378	3	Commercial	Redmond Downtown	1321740	249274
462379	3	Commercial	Redmond Downtown	1321740	249123
462380	18	Office	Redmond Downtown	1321670	249030
462381	20	Parking	Redmond Downtown	1321660	248929
462382	3	Commercial	Redmond Downtown	1321670	248969
462383	3	Commercial	Redmond Downtown	1321950	249116
462384	3	Commercial	Redmond Downtown	1321950	249267
462385	18	Office	Redmond Downtown	1321950	249411
462386	18	Office	Redmond Downtown	1321930	249639
462387	20	Parking	Redmond Downtown	1321960	249788
462388	18	Office	Redmond Downtown	1321960	249888
462389	30	Mixed Use	Redmond Downtown	1321970	250038
463165	18	Office	Redmond Downtown	1320790	250414
463166	7	Government	Redmond Downtown	1321010	250844
463167	20	Parking	Redmond Downtown	1321120	251016
463175	18	Office	Redmond Downtown	1324240	248519
463176	18	Office	Redmond Downtown	1324240	248598
463177	18	Office	Redmond Downtown	1324240	248667
463178	18	Office	Redmond Downtown	1324220	248738
463179	18	Office	Redmond Downtown	1324000	248522
463180	18	Office	Redmond Downtown	1324100	248600
463181	18	Office	Redmond Downtown	1324020	248712
463182	18	Office	Redmond Downtown	1323970	248609
463183	8	Group Quarters	Redmond Downtown	1323810	248649
464206	3	Commercial	Redmond Downtown	1323380	247439
464207	3	Commercial	Redmond Downtown	1322880	247135
464208	3	Commercial	Redmond Downtown	1323360	246904
464209	3	Commercial	Redmond Downtown	1323200	246613
464210	3	Commercial	Redmond Downtown	1323450	246606
464211	3	Commercial	Redmond Downtown	1322810	247760
464212	18	Office	Redmond Downtown	1322570	247460
464213	3	Commercial	Redmond Downtown	1322890	247481
464214	18	Office	Redmond Downtown	1322710	246898
464215	3	Commercial	Redmond Downtown	1323920	247408
464216	3	Commercial	Redmond Downtown	1323870	247202
464217	14	Multi-Family Residential	Redmond Downtown	1324180	247181
464218	26	Vacant Developable	Redmond Downtown	1323820	247130
464219	18	Office	Redmond Downtown	1324010	246783
464220	20	Parking	Redmond Downtown	1324580	246906
464221	3	Commercial	Redmond Downtown	1324820	247083
464222	3	Commercial	Redmond Downtown	1324460	247166
464223	3	Commercial	Redmond Downtown	1324420	246674
464227	3	Commercial	Redmond Downtown	1322480	247722
